word,tag,age,gender
for,ADP,1,1
me,PRON,1,1
This,DET,1,1
year,NOUN,1,1
on,ADP,1,1
renewal,NOUN,1,1
Marion,NOUN,1,1
Williams,NOUN,1,1
has,VERB,1,1
been,VERB,1,1
particularly,ADV,1,1
helpful,ADJ,1,1
I,PRON,1,1
ordered,VERB,1,1
my,DET,1,1
caninsulin,NOUN,1,1
I,PRON,1,1
scanned,VERB,1,1
my,DET,1,1
prescription,NOUN,1,1
0,NUM,1,1
days,NOUN,1,1
later,ADV,1,1
Rajapack,NOUN,1,1
deserves,VERB,1,1
recognition,NOUN,1,1
for,ADP,1,1
their,DET,1,1
excellent,ADJ,1,1
service,NOUN,1,1
and,CONJ,1,1
customer,NOUN,1,1
relations,NOUN,1,1
Driver,NOUN,1,1
chatty,ADJ,1,1
and,CONJ,1,1
informative,ADJ,1,1
en,ADP,1,1
route,NOUN,1,1
Quality,NOUN,1,1
gear,NOUN,1,1
guys,NOUN,1,1
excellent,ADJ,1,1
If,CONJ,1,1
you,PRON,1,1
want,VERB,1,1
a,DET,1,1
0,NUM,1,1
*,X,1,1
service,NOUN,1,1
then,ADV,1,1
Visualsoft,NOUN,1,1
is,VERB,1,1
your,DET,1,1
next,ADJ,1,1
step,NOUN,1,1
side,PRT,1,1
step,VERB,1,1
it,PRON,1,1
and,CONJ,1,1
your,DET,1,1
e,NOUN,1,1
commerce,NOUN,1,1
business,NOUN,1,1
with,ADP,1,1
stand,VERB,1,1
still,ADV,1,1
well,X,1,1
here,ADV,1,1
I,PRON,1,1
am,VERB,1,1
waiting,VERB,1,1
for,ADP,1,1
tickets,NOUN,1,1
for,ADP,1,1
the,DET,1,1
England,NOUN,1,1
v,ADP,1,1
Australia,NOUN,1,1
game,NOUN,1,1
Nov,NOUN,1,1
0nd,NOUN,1,1
No,DET,1,1
user,NOUN,1,1
guide,NOUN,1,1
manual,NOUN,1,1
with,ADP,1,1
the,DET,1,1
machine,NOUN,1,1
and,CONJ,1,1
a,DET,1,1
very,ADV,1,1
poor,ADJ,1,1
version,NOUN,1,1
on,ADV,1,1
line,ADV,1,1
When,CONJ,1,1
I,PRON,1,1
looked,VERB,1,1
I,PRON,1,1
could,VERB,1,1
see,VERB,1,1
they,PRON,1,1
had,VERB,1,1
taken,VERB,1,1
my,DET,1,1
money,NOUN,1,1
but,CONJ,1,1
no,DET,1,1
order,NOUN,1,1
was,VERB,1,1
showing,VERB,1,1
on,ADP,1,1
system,NOUN,1,1
This,PRON,1,1
is,VERB,1,1
just,ADV,1,1
not,ADV,1,1
good,ADJ,1,1
enough,ADV,1,1
one,NUM,1,1
week,NOUN,1,1
before,ADP,1,1
Christmas,NOUN,1,1
Would,VERB,1,1
recommend,VERB,1,1
the,DET,1,1
Modelrailwayloft,NOUN,1,1
to,ADP,1,1
anyone,PRON,1,1
interested,ADJ,1,1
in,ADP,1,1
the,DET,1,1
hobby,NOUN,1,1
of,ADP,1,1
model,NOUN,1,1
railways,NOUN,1,1
I,PRON,1,1
duly,ADV,1,1
received,VERB,1,1
an,DET,1,1
email,NOUN,1,1
with,ADP,1,1
a,DET,1,1
collection,NOUN,1,1
reference,NOUN,1,1
number,NOUN,1,1
to,PRT,1,1
collect,VERB,1,1
and,CONJ,1,1
pay,VERB,1,1
for,ADP,1,1
my,DET,1,1
item,NOUN,1,1
I,PRON,1,1
was,VERB,1,1
very,ADV,1,1
particular,ADJ,1,1
that,CONJ,1,1
I,PRON,1,1
found,VERB,1,1
a,DET,1,1
company,NOUN,1,1
that,PRON,1,1
would,VERB,1,1
offer,VERB,1,1
me,PRON,1,1
the,DET,1,1
full,ADJ,1,1
package,NOUN,1,1
as,CONJ,1,1
there,ADV,1,1
are,VERB,1,1
many,ADJ,1,1
out,ADP,1,1
there,ADV,1,1
that,PRON,1,1
do,VERB,1,1
not,ADV,1,1
let,VERB,1,1
you,PRON,1,1
have,VERB,1,1
the,DET,1,1
International,NOUN,1,1
Warranty,NOUN,1,1
Card,NOUN,1,1
which,PRON,1,1
greatly,ADV,1,1
de,PRT,1,1
values,VERB,1,1
the,DET,1,1
watch,NOUN,1,1
if,CONJ,1,1
you,PRON,1,1
want,VERB,1,1
to,PRT,1,1
sell,VERB,1,1
onion,ADP,1,1
the,DET,1,1
future,NOUN,1,1
My,DET,1,1
order,NOUN,1,1
was,VERB,1,1
swiftly,ADV,1,1
completed,VERB,1,1
delivered,VERB,1,1
and,CONJ,1,1
information,NOUN,1,1
regarding,VERB,1,1
updates,NOUN,1,1
to,ADP,1,1
the,DET,1,1
delivery,NOUN,1,1
were,VERB,1,1
spot,NOUN,1,1
on,ADP,1,1
Would,VERB,1,1
recomend,VERB,1,1
that,CONJ,1,1
you,PRON,1,1
take,VERB,1,1
your,DET,1,1
milage,NOUN,1,1
reading,NOUN,1,1
and,CONJ,1,1
ensure,VERB,1,1
that,CONJ,1,1
the,DET,1,1
car,NOUN,1,1
is,VERB,1,1
inspected,VERB,1,1
thoroughly,ADV,1,1
before,ADP,1,1
you,PRON,1,1
leave,VERB,1,1
it,PRON,1,1
I,PRON,1,1
needed,VERB,1,1
a,DET,1,1
service,NOUN,1,1
that,PRON,1,1
was,VERB,1,1
simple,ADJ,1,1
and,CONJ,1,1
quick,ADJ,1,1
which,PRON,1,1
Transglobal,NOUN,1,1
provided,VERB,1,1
from,ADP,1,1
the,DET,1,1
start,NOUN,1,1
of,ADP,1,1
the,DET,1,1
process,NOUN,1,1
to,ADP,1,1
receiving,VERB,1,1
goods,NOUN,1,1
from,ADP,1,1
the,DET,1,1
USA,NOUN,1,1
took,VERB,1,1
0,NUM,1,1
days,NOUN,1,1
which,PRON,1,1
in,ADP,1,1
my,DET,1,1
opinion,NOUN,1,1
is,VERB,1,1
superb,ADJ,1,1
I,PRON,1,1
found,VERB,1,1
the,DET,1,1
staff,NOUN,1,1
to,PRT,1,1
be,VERB,1,1
really,ADV,1,1
helpful,ADJ,1,1
friendly,ADJ,1,1
and,CONJ,1,1
not,ADV,1,1
pushy,ADJ,1,1
Would,VERB,1,1
definitely,ADV,1,1
use,VERB,1,1
and,CONJ,1,1
again,ADV,1,1
and,CONJ,1,1
recommend,VERB,1,1
Excellent,ADJ,1,1
on,ADP,1,1
time,NOUN,1,1
delivery,NOUN,1,1
Their,DET,1,1
customer,NOUN,1,1
helpline,NOUN,1,1
has,VERB,1,1
always,ADV,1,1
been,VERB,1,1
able,ADJ,1,1
to,PRT,1,1
fix,VERB,1,1
any,DET,1,1
problems,NOUN,1,1
quickly,ADV,1,1
and,CONJ,1,1
courteously,ADV,1,1
Once,ADV,1,1
again,ADV,1,1
well,ADV,1,1
done,VERB,1,1
A,DET,1,1
great,ADJ,1,1
Service,NOUN,1,1
and,CONJ,1,1
a,DET,1,1
Prosperous,ADJ,1,1
New,NOUN,1,1
Year,NOUN,1,1
to,ADP,1,1
you,PRON,1,1
all,ADV,1,1
in,ADP,1,1
your,DET,1,1
shop,NOUN,1,1
Delivery,NOUN,1,1
was,VERB,1,1
prompt,ADJ,1,1
and,CONJ,1,1
even,ADV,1,1
included,VERB,1,1
a,DET,1,1
pen,NOUN,1,1
I,PRON,1,1
ve,VERB,1,1
booked,VERB,1,1
for,ADP,1,1
a,DET,1,1
group,NOUN,1,1
of,ADP,1,1
00,NUM,1,1
after,ADP,1,1
staying,VERB,1,1
in,ADP,1,1
Edinburgh,NOUN,1,1
over,ADP,1,1
the,DET,1,1
Hogmanay,NOUN,1,1
My,DET,1,1
experience,NOUN,1,1
with,ADP,1,1
money,NOUN,1,1
for,ADP,1,1
your,DET,1,1
phone,NOUN,1,1
was,VERB,1,1
quick,ADJ,1,1
and,CONJ,1,1
easy,ADJ,1,1
would,VERB,1,1
use,VERB,1,1
again,ADV,1,1
money,NOUN,1,1
payed,VERB,1,1
as,ADP,1,1
said,VERB,1,1
straight,ADV,1,1
into,ADP,1,1
my,DET,1,1
account,VERB,1,1
easy,ADJ,1,1
I,PRON,1,1
contacted,VERB,1,1
customer,NOUN,1,1
services,NOUN,1,1
and,CONJ,1,1
explained,VERB,1,1
how,ADV,1,1
annoyed,ADJ,1,1
an,CONJ,1,1
angry,ADJ,1,1
I,PRON,1,1
was,VERB,1,1
the,DET,1,1
way,NOUN,1,1
VERY,NOUN,1,1
conducted,VERB,1,1
their,DET,1,1
business,NOUN,1,1
and,CONJ,1,1
I,PRON,1,1
was,VERB,1,1
wiping,VERB,1,1
my,DET,1,1
hands,NOUN,1,1
of,ADP,1,1
the,DET,1,1
whole,ADJ,1,1
thing,NOUN,1,1
I,PRON,1,1
would,VERB,1,1
be,VERB,1,1
cancelling,VERB,1,1
my,DET,1,1
account,NOUN,1,1
and,CONJ,1,1
just,ADV,1,1
let,VERB,1,1
the,DET,1,1
couriers,NOUN,1,1
deliver,VERB,1,1
to,ADP,1,1
an,DET,1,1
empty,ADJ,1,1
house,NOUN,1,1
so,ADV,1,1
you,PRON,1,1
click,VERB,1,1
on,ADP,1,1
this,PRON,1,1
and,CONJ,1,1
it,PRON,1,1
then,ADV,1,1
takes,VERB,1,1
away,PRT,1,1
the,DET,1,1
option,NOUN,1,1
of,ADP,1,1
sending,VERB,1,1
your,DET,1,1
email,NOUN,1,1
and,CONJ,1,1
states,VERB,1,1
that,CONJ,1,1
there,ADV,1,1
is,VERB,1,1
no,DET,1,1
way,NOUN,1,1
of,ADP,1,1
cancelling,VERB,1,1
your,DET,1,1
order,NOUN,1,1
and,CONJ,1,1
you,PRON,1,1
have,VERB,1,1
to,PRT,1,1
wait,VERB,1,1
until,ADP,1,1
I,PRON,1,1
called,VERB,1,1
customer,NOUN,1,1
service,NOUN,1,1
which,PRON,1,1
is,VERB,1,1
a,DET,1,1
premium,NOUN,1,1
rate,NOUN,1,1
number,NOUN,1,1
costing,VERB,1,1
me,PRON,1,1
£,X,1,1
0,NUM,1,1
00,NUM,1,1
only,ADV,1,1
to,PRT,1,1
be,VERB,1,1
told,VERB,1,1
OH,X,1,1
YES,PRT,1,1
ITS,PRON,1,1
BEEN,VERB,1,1
DOING,VERB,1,1
IT,PRON,1,1
A,DET,1,1
LOT,NOUN,1,1
TODAY,ADV,1,1
but,CONJ,1,1
nothing,NOUN,1,1
we,PRON,1,1
can,VERB,1,1
do,VERB,1,1
to,PRT,1,1
help,VERB,1,1
you,PRON,1,1
as,CONJ,1,1
you,PRON,1,1
don,VERB,1,1
’,PRT,1,1
t,PRT,1,1
have,VERB,1,1
a,DET,1,1
order,NOUN,1,1
number,NOUN,1,1
I,PRON,1,1
would,VERB,1,1
normally,ADV,1,1
purchase,VERB,1,1
such,ADV,1,1
an,DET,1,1
item,NOUN,1,1
locally,ADV,1,1
to,PRT,1,1
enable,VERB,1,1
us,PRON,1,1
to,PRT,1,1
test,VERB,1,1
it,PRON,1,1
first,ADV,1,1
and,CONJ,1,1
for,ADP,1,1
easier,ADJ,1,1
delivery,NOUN,1,1
options,NOUN,1,1
but,CONJ,1,1
couldn,VERB,1,1
t,PRT,1,1
find,VERB,1,1
one,PRON,1,1
in,ADP,1,1
this,DET,1,1
area,NOUN,1,1
Having,VERB,1,1
had,VERB,1,1
experiences,NOUN,1,1
with,ADP,1,1
so,ADV,1,1
called,VERB,1,1
web,NOUN,1,1
designers,NOUN,1,1
before,ADP,1,1
who,PRON,1,1
promised,VERB,1,1
all,NOUN,1,1
and,CONJ,1,1
failed,VERB,1,1
on,ADP,1,1
all,DET,1,1
accounts,NOUN,1,1
this,PRON,1,1
was,VERB,1,1
a,DET,1,1
breathe,NOUN,1,1
of,ADP,1,1
fresh,ADJ,1,1
air,NOUN,1,1
I,PRON,1,1
feel,VERB,1,1
that,CONJ,1,1
a,DET,1,1
backing,NOUN,1,1
of,ADP,1,1
cotton,NOUN,1,1
material,NOUN,1,1
gives,VERB,1,1
a,DET,1,1
better,ADJ,1,1
job,NOUN,1,1
but,CONJ,1,1
price,NOUN,1,1
comes,VERB,1,1
into,ADP,1,1
everything,NOUN,1,1
We,PRON,1,1
were,VERB,1,1
originally,ADV,1,1
just,ADV,1,1
after,ADP,1,1
a,DET,1,1
replacement,NOUN,1,1
but,CONJ,1,1
decided,VERB,1,1
that,CONJ,1,1
we,PRON,1,1
no,DET,1,1
longer,ADV,1,1
wished,VERB,1,1
to,PRT,1,1
deal,VERB,1,1
with,ADP,1,1
this,DET,1,1
company,NOUN,1,1
after,ADP,1,1
many,ADJ,1,1
concerning,ADJ,1,1
phone,NOUN,1,1
calls,NOUN,1,1
and,CONJ,1,1
went,VERB,1,1
for,ADP,1,1
a,DET,1,1
refund,NOUN,1,1
instead,ADV,1,1
Hence,ADV,1,1
the,DET,1,1
change,NOUN,1,1
and,CONJ,1,1
I,PRON,1,1
got,VERB,1,1
£,X,1,1
00,NUM,1,1
00,NUM,1,1
cashback,NOUN,1,1
off,ADP,1,1
a,DET,1,1
new,ADJ,1,1
handset,NOUN,1,1
as,CONJ,1,1
I,PRON,1,1
d,VERB,1,1
spent,VERB,1,1
£,X,1,1
00,NUM,1,1
00,NUM,1,1
on,ADP,1,1
groceries,NOUN,1,1
the,DET,1,1
previous,ADJ,1,1
day,NOUN,1,1
I,PRON,1,1
had,VERB,1,1
a,DET,1,1
parcel,NOUN,1,1
to,PRT,1,1
send,VERB,1,1
that,PRON,1,1
was,VERB,1,1
0,NUM,1,1
0,NUM,1,1
metres,NOUN,1,1
long,ADJ,1,1
a,DET,1,1
spinnaker,NOUN,1,1
pole,NOUN,1,1
and,CONJ,1,1
weighed,VERB,1,1
0,NUM,1,1
kilos,NOUN,1,1
Why,ADV,0,0
dont,VERB,0,0
they,PRON,0,0
charge,VERB,0,0
you,PRON,0,0
for,ADP,0,0
that,PRON,0,0
before,ADP,0,0
hand,ADP,0,0
sounds,VERB,0,0
like,ADP,0,0
cheating,NOUN,0,0
stealing,NOUN,0,0
mis,VERB,0,0
just,ADV,0,0
wrong,ADJ,0,0
Very,ADV,0,0
easy,ADJ,0,0
to,PRT,0,0
fit,VERB,0,0
Would,VERB,0,0
recommend,VERB,0,0
to,ADP,0,0
anyone,NOUN,0,0
fantastic,ADJ,0,0
They,PRON,0,0
charge,VERB,0,0
me,PRON,0,0
full,ADJ,0,0
amount,NOUN,0,0
and,CONJ,0,0
after,ADP,0,0
0,NUM,0,0
months,NOUN,0,0
im,VERB,0,0
still,ADV,0,0
trying,VERB,0,0
to,PRT,0,0
get,VERB,0,0
my,DET,0,0
money,NOUN,0,0
back,PRT,0,0
Once,ADV,0,0
again,ADV,0,0
i,PRON,0,0
have,VERB,0,0
encounter,VERB,0,0
the,DET,0,0
best,ADJ,0,0
service,NOUN,0,0
in,ADP,0,0
ordering,VERB,0,0
a,DET,0,0
collection,NOUN,0,0
of,ADP,0,0
a,DET,0,0
parcel,NOUN,0,0
I,PRON,0,0
will,VERB,0,0
be,VERB,0,0
useing,VERB,0,0
parcel0go,NOUN,0,0
again,ADV,0,0
and,CONJ,0,0
again,ADV,0,0
very,ADV,0,0
nice,ADJ,0,0
people,NOUN,0,0
and,CONJ,0,0
fantastic,ADJ,0,0
quick,ADJ,0,0
reliable,ADJ,0,0
service,NOUN,0,0
Thanks,X,0,0
guy,NOUN,0,0
s,NOUN,0,0
It,PRON,0,0
s,VERB,0,0
flexible,ADJ,0,0
as,CONJ,0,0
you,PRON,0,0
can,VERB,0,0
pay,VERB,0,0
in,ADP,0,0
full,NOUN,0,0
when,ADV,0,0
booking,VERB,0,0
or,CONJ,0,0
pay,VERB,0,0
the,DET,0,0
hotel,NOUN,0,0
when,ADV,0,0
you,PRON,0,0
get,VERB,0,0
there,ADV,0,0
The,DET,0,0
android,NOUN,0,0
operating,NOUN,0,0
system,NOUN,0,0
is,VERB,0,0
perfect,ADJ,0,0
Also,ADV,0,0
I,PRON,0,0
m,VERB,0,0
pretty,ADV,0,0
sure,ADJ,0,0
it,PRON,0,0
s,VERB,0,0
illegal,ADJ,0,0
that,CONJ,0,0
they,PRON,0,0
don,VERB,0,0
t,PRT,0,0
have,VERB,0,0
an,DET,0,0
option,NOUN,0,0
for,ADP,0,0
a,DET,0,0
free,ADJ,0,0
card,NOUN,0,0
payment,NOUN,0,0
The,DET,0,0
girl,NOUN,0,0
that,PRON,0,0
helped,VERB,0,0
me,PRON,0,0
Sarah,NOUN,0,0
Hayes,NOUN,0,0
was,VERB,0,0
very,ADV,0,0
pleasant,ADJ,0,0
and,CONJ,0,0
quick,ADJ,0,0
in,ADP,0,0
responding,VERB,0,0
to,ADP,0,0
my,DET,0,0
queries,NOUN,0,0
I,PRON,0,0
paid,VERB,0,0
for,ADP,0,0
delivery,NOUN,0,0
but,CONJ,0,0
they,PRON,0,0
don,VERB,0,0
t,PRT,0,0
do,VERB,0,0
part,NOUN,0,0
shipments,NOUN,0,0
even,ADV,0,0
if,ADP,0,0
is,VERB,0,0
their,DET,0,0
fault,NOUN,0,0
Such,ADV,0,0
fast,ADJ,0,0
service,NOUN,0,0
Having,VERB,0,0
so,ADV,0,0
many,ADJ,0,0
hostels,NOUN,0,0
listed,ADJ,0,0
is,VERB,0,0
great,ADJ,0,0
for,ADP,0,0
people,NOUN,0,0
who,PRON,0,0
sometimes,ADV,0,0
leave,VERB,0,0
booking,NOUN,0,0
until,ADP,0,0
the,DET,0,0
last,ADJ,0,0
minute,NOUN,0,0
like,ADP,0,0
myself,PRON,0,0
My,DET,0,0
item,NOUN,0,0
arrived,VERB,0,0
within,ADP,0,0
0,NUM,0,0
days,NOUN,0,0
As,CONJ,0,0
Ciara,NOUN,0,0
has,VERB,0,0
been,VERB,0,0
through,ADP,0,0
this,DET,0,0
awful,ADJ,0,0
illness,NOUN,0,0
herself,PRON,0,0
she,PRON,0,0
know,VERB,0,0
exactly,ADV,0,0
what,PRON,0,0
I,PRON,0,0
was,VERB,0,0
going,VERB,0,0
through,PRT,0,0
no,DET,0,0
payment,NOUN,0,0
no,DET,0,0
reply,NOUN,0,0
nowhere,ADV,0,0
to,PRT,0,0
put,VERB,0,0
in,PRT,0,0
a,DET,0,0
complaint,NOUN,0,0
Have,VERB,0,0
purchased,VERB,0,0
on,ADP,0,0
site,NOUN,0,0
and,CONJ,0,0
via,ADP,0,0
the,DET,0,0
web,NOUN,0,0
I,PRON,0,0
love,VERB,0,0
the,DET,0,0
website,NOUN,0,0
and,CONJ,0,0
I,PRON,0,0
love,VERB,0,0
the,DET,0,0
store,NOUN,0,0
My,DET,0,0
husband,NOUN,0,0
and,CONJ,0,0
I,PRON,0,0
went,VERB,0,0
onto,ADP,0,0
O0,NOUN,0,0
because,CONJ,0,0
we,PRON,0,0
had,VERB,0,0
relatives,NOUN,0,0
and,CONJ,0,0
friends,NOUN,0,0
on,ADP,0,0
that,DET,0,0
network,NOUN,0,0
so,CONJ,0,0
we,PRON,0,0
figured,VERB,0,0
we,PRON,0,0
would,VERB,0,0
save,VERB,0,0
money,NOUN,0,0
Jessica,NOUN,0,0
who,PRON,0,0
dealt,VERB,0,0
with,ADP,0,0
had,VERB,0,0
great,ADJ,0,0
customer,NOUN,0,0
service,NOUN,0,0
skills,NOUN,0,0
and,CONJ,0,0
lovely,ADV,0,0
to,PRT,0,0
deal,VERB,0,0
with,PRT,0,0
Definitely,ADV,0,0
using,VERB,0,0
them,PRON,0,0
again,ADV,0,0
The,DET,0,0
other,ADJ,0,0
two,PRON,0,0
have,VERB,0,0
had,VERB,0,0
these,DET,0,0
problems,NOUN,0,0
Have,VERB,0,0
no,DET,0,0
hesitation,NOUN,0,0
in,ADP,0,0
recommending,VERB,0,0
this,DET,0,0
company,NOUN,0,0
and,CONJ,0,0
will,VERB,0,0
be,VERB,0,0
using,VERB,0,0
anytime,ADV,0,0
I,PRON,0,0
need,VERB,0,0
a,DET,0,0
parcel,NOUN,0,0
sent,VERB,0,0
I,PRON,0,0
m,VERB,0,0
very,ADV,0,0
happy,ADJ,0,0
with,ADP,0,0
Very,NOUN,0,0
lol,X,0,0
no,DET,0,0
problems,NOUN,0,0
at,ADP,0,0
all,NOUN,0,0
the,DET,0,0
prices,NOUN,0,0
are,VERB,0,0
far,ADV,0,0
better,ADJ,0,0
than,ADP,0,0
any,DET,0,0
other,ADJ,0,0
home,NOUN,0,0
shopping,NOUN,0,0
group,NOUN,0,0
which,PRON,0,0
is,VERB,0,0
the,DET,0,0
main,ADJ,0,0
appeal,NOUN,0,0
for,ADP,0,0
me,PRON,0,0
it,PRON,0,0
s,VERB,0,0
like,ADP,0,0
shopping,VERB,0,0
on,ADP,0,0
the,DET,0,0
high,ADJ,0,0
street,NOUN,0,0
without,ADP,0,0
leaving,VERB,0,0
the,DET,0,0
house,NOUN,0,0
The,DET,0,0
cartridges,NOUN,0,0
arrived,VERB,0,0
the,DET,0,0
day,NOUN,0,0
after,ADJ,0,0
I,PRON,0,0
ordered,VERB,0,0
them,PRON,0,0
It,PRON,0,0
was,VERB,0,0
absolutely,ADV,0,0
ridiculous,ADJ,0,0
Made,VERB,0,0
an,DET,0,0
order,NOUN,0,0
for,ADP,0,0
ski,NOUN,0,0
goggles,NOUN,0,0
which,PRON,0,0
were,VERB,0,0
the,DET,0,0
cheapest,NOUN,0,0
I,PRON,0,0
could,VERB,0,0
find,VERB,0,0
online,ADV,0,0
arrived,VERB,0,0
quickly,ADV,0,0
and,CONJ,0,0
would,VERB,0,0
not,ADV,0,0
hesitate,VERB,0,0
to,PRT,0,0
use,VERB,0,0
again,ADV,0,0
The,DET,0,0
hair,NOUN,0,0
is,VERB,0,0
so,ADV,0,0
cheap,ADJ,0,0
and,CONJ,0,0
easy,ADJ,0,0
to,PRT,0,0
get,VERB,0,0
although,CONJ,0,0
with,ADP,0,0
tax,NOUN,0,0
and,CONJ,0,0
postage,NOUN,0,0
can,VERB,0,0
nearly,ADV,0,0
double,VERB,0,0
the,DET,0,0
price,NOUN,0,0
Excellent,ADJ,0,0
fast,ADJ,0,0
easy,ADJ,0,0
A,X,0,0
*,X,0,0
They,PRON,0,0
offered,VERB,0,0
to,PRT,0,0
extend,VERB,0,0
the,DET,0,0
reservation,NOUN,0,0
just,ADV,0,0
in,ADP,0,0
case,NOUN,0,0
I,PRON,0,0
couldn,VERB,0,0
t,PRT,0,0
make,VERB,0,0
it,PRON,0,0
I,PRON,0,0
received,VERB,0,0
a,DET,0,0
dry,ADJ,0,0
and,CONJ,0,0
careless,ADJ,0,0
reply,NOUN,0,0
of,ADP,0,0
about,ADV,0,0
0,NUM,0,0
words,NOUN,0,0
and,CONJ,0,0
then,ADV,0,0
the,DET,0,0
status,NOUN,0,0
of,ADP,0,0
my,DET,0,0
case,NOUN,0,0
was,VERB,0,0
changed,VERB,0,0
to,ADP,0,0
closed,ADJ,0,0
I,PRON,0,0
would,VERB,0,0
highly,ADV,0,0
recommend,VERB,0,0
this,DET,0,0
company,NOUN,0,0
He,PRON,0,0
even,ADV,0,0
checked,VERB,0,0
it,PRON,0,0
with,ADP,0,0
the,DET,0,0
kitchen,NOUN,0,0
Good,ADJ,0,0
customer,NOUN,0,0
care,NOUN,0,0
is,VERB,0,0
a,DET,0,0
rare,ADJ,0,0
thing,NOUN,0,0
these,DET,0,0
days,NOUN,0,0
but,CONJ,0,0
0,NUM,0,0
stars,NOUN,0,0
to,ADP,0,0
Unibaggage,NOUN,0,0
If,ADP,0,0
i,PRON,0,0
d,VERB,0,0
known,VERB,0,0
it,PRON,0,0
was,VERB,0,0
a,DET,0,0
con,NOUN,0,0
I,PRON,0,0
would,VERB,0,0
have,VERB,0,0
been,VERB,0,0
happier,ADJ,0,0
throwing,VERB,0,0
my,DET,0,0
c,NOUN,0,0
d,NOUN,0,0
s,PRT,0,0
in,ADP,0,0
the,DET,0,0
bin,NOUN,0,0
than,ADP,0,0
give,VERB,0,0
them,PRON,0,0
my,DET,0,0
money,NOUN,0,0
The,DET,0,0
range,NOUN,0,0
was,VERB,0,0
fantastic,ADJ,0,0
and,CONJ,0,0
I,PRON,0,0
loved,VERB,0,0
my,DET,0,0
scarves,NOUN,0,0
and,CONJ,0,0
the,DET,0,0
fact,NOUN,0,0
that,CONJ,0,0
they,PRON,0,0
were,VERB,0,0
different,ADV,0,0
made,ADJ,0,0
others,PRON,0,0
look,VERB,0,0
at,ADP,0,0
me,PRON,0,0
and,CONJ,0,0
other,ADJ,0,0
people,NOUN,0,0
asked,VERB,0,0
where,ADV,0,0
I,PRON,0,0
got,VERB,0,0
them,PRON,0,0
while,ADV,0,0
sitting,VERB,0,0
in,ADP,0,0
waiting,NOUN,0,0
rooms,NOUN,0,0
and,CONJ,0,0
outpatients,NOUN,0,0
Website,NOUN,0,0
was,VERB,0,0
really,ADV,0,0
easy,ADJ,0,0
to,PRT,0,0
use,VERB,0,0
Tonight,ADV,0,0
I,PRON,0,0
ordered,VERB,0,0
from,ADP,0,0
Dixy,NOUN,0,0
Chicken,NOUN,0,0
and,CONJ,0,0
the,DET,0,0
justeat,NOUN,0,0
order,NOUN,0,0
summary,NOUN,0,0
states,VERB,0,0
that,CONJ,0,0
we,PRON,0,0
paid,VERB,0,0
for,ADP,0,0
0,NUM,0,0
drinks,NOUN,0,0
0,NUM,0,0
fries,NOUN,0,0
and,CONJ,0,0
0,NUM,0,0
things,NOUN,0,0
of,ADP,0,0
chicken,NOUN,0,0
Once,ADV,0,0
again,ADV,0,0
excellent,ADJ,0,0
It,PRON,0,0
is,VERB,0,0
very,ADV,0,0
quick,ADJ,0,0
reliable,ADJ,0,0
and,CONJ,0,0
postage,NOUN,0,0
is,VERB,0,0
free,ADJ,0,0
if,CONJ,0,0
you,PRON,0,0
get,VERB,0,0
a,DET,0,0
certain,ADJ,0,0
amount,NOUN,0,0
exchanged,VERB,0,0
Paid,VERB,0,0
for,ADP,0,0
next,ADJ,0,0
day,NOUN,0,0
delivery,NOUN,0,0
on,ADP,0,0
some,DET,0,0
dvds,NOUN,0,0
they,PRON,0,0
didn,VERB,0,0
t,PRT,0,0
arrive,VERB,0,0
but,CONJ,0,0
play,NOUN,0,0
refunded,VERB,0,0
me,PRON,0,0
the,DET,0,0
extra,ADJ,0,0
charge,NOUN,0,0
straight,ADV,0,0
away,ADV,0,0
no,DET,0,0
problem,NOUN,0,0
there,ADV,0,0
Would,VERB,0,0
recommend,VERB,0,0
e0p,NOUN,0,0
to,ADP,0,0
everyone,NOUN,0,0
great,ADJ,0,0
value,NOUN,0,0
clothes,NOUN,0,0
and,CONJ,0,0
shoes,NOUN,0,0
never,ADV,0,0
disappointed,VERB,0,0
The,DET,0,0
design,NOUN,0,0
of,ADP,0,0
the,DET,0,0
handset,NOUN,0,0
reassures,VERB,0,0
you,PRON,0,0
that,CONJ,0,0
you,PRON,0,0
have,VERB,0,0
a,DET,0,0
durable,ADJ,0,0
and,CONJ,0,0
high,ADJ,0,0
quality,NOUN,0,0
phone,NOUN,0,0
Bought,VERB,0,0
baby,NOUN,0,0
food,NOUN,0,0
Top,ADJ,0,0
marks,NOUN,0,0
000,NUM,0,0
a,DET,0,0
huge,ADJ,0,0
amount,NOUN,0,0
of,ADP,0,0
money,NOUN,0,0
The,DET,0,0
meal,NOUN,0,0
at,ADP,0,0
The,DET,0,0
Vittoria,NOUN,0,0
restaurant,NOUN,0,0
on,ADP,0,0
the,DET,0,0
sat,NOUN,0,0
night,NOUN,0,0
was,VERB,0,0
top,ADJ,0,0
class,NOUN,0,0
Staff,NOUN,0,0
are,VERB,0,0
very,ADV,0,0
friendly,ADJ,0,0
and,CONJ,0,0
extremely,ADV,0,0
knowledgeable,ADJ,0,0
on,ADP,0,0
all,DET,0,0
products,NOUN,0,0
which,PRON,0,0
makes,VERB,0,0
you,PRON,0,0
feel,VERB,0,0
at,ADP,0,0
ease,NOUN,0,0
when,ADV,0,0
asking,VERB,0,0
questions,NOUN,0,0
and,CONJ,0,0
